640237892539940864	neutral	A 70-yd. screen pass TD makes it 21-7 Tusky over Madonna, early in the 3rd. Scoreboard powered by http://t.co/sRKmDHBEen.
640776304170782720	positive	Ready to be with Bentley tomorrow.
633441894761021440	positive	@carterreynolds i love so much r u going to digi tour october 22
640547283952513024	negative	1A: Congress can't make law preventing religious freedom, so SCOTUS interpretation unlawful Const Trumps case law https://t.co/f4LSUd5ENR
641651719722639360	positive	Since we're doing nothing in 6th hour I'm just gonna watch Netflix :-)
641594428491177984	positive	BBC may have just redeemed themselves by gaining rights to#NFL coverage after losing the rugby, well nearly... http://t.co/69FCLPqLaf
641434348642676736	positive	Sisterly love: After beating older sis Venus in 3rd set match at @usopen, Serena says, "She's the best person I know." (Cc:@alexa_pollock)
639378600211251204	positive	@Jim_Hulbert Federer faced the highest ranked guy in R1. His draw is tricky. So is Murray's.If Fed reaches the QFs, then he may meet Berdy.
641453487667048448	positive	taylor swift will be 5 hours away  from me tomorrow i want to cry
634169076210733056	positive	Pet adoptions are $10 this Friday @BFAS_LA thanks to @Microsoft @Windows. #Upgradeyourworld with a new best friend! http://t.co/0aI2QiBbCR
641007648666685440	neutral	Quiet Monday night in watching Harry Potter number 6 and mentally preparing myself for the paperwork nightmare that awaits me tomorrow.
627699695247314945	positive	I think the dude sat next to Aldo should put on a Conor McGregor face mask so we can see Jose running again.
640202289202917376	positive	. En f we fail 1st we wl chase 4 top 4 finish at the  end like Arsenal nachukia walai walai #quote
641605871286358020	neutral	International Break Recap: Neymar, Messi, Rafinha score on Tuesday: Tuesday night was a good one for the Barcelona internationals tha...
639123703092015104	positive	I think Joe Biden will announce he's running for president on Colbert next Thursday.
634226174143533056	neutral	Planning on finally getting my Galaxy Note 5 tomorrow or the next day. Stay tuned for details on a Periscope unboxing. It'll be fun, I swear
631142584732114944	negative	Rick Perry may be the first to drop out. Out of money.  http://t.co/zwmnwXbH0J #GOP2016
634372935541592065	positive	I'll be live streaming the sad Giants fans via @AppMeerkat this Saturday night at MetLife after @BBortles5 beats the Giants again. #JAXvsNYG
622788650527531008	positive	I had a dream I met David beckham at the airport and we were both on the same flight so he got me into 1st class. Step it up, real life.
626543680636198912	neutral	We think it's much better than kids who  obsess over people like Jay-Z &amp; Miley Cyrus. https://t.co/BTujbNU8sD
641163697709260800	negative	@WithYouRebelX I've had problems with my email and haven't received any information for Saturday's Star Wars secret cinema. Can you resend?
641472955868954624	neutral	@JETSxMUNOZ I'll explain tomorrow son but basically shorty sold my Xbox, not to mention all my games but just know we back &amp; she'll get hers
637871962749014016	neutral	Politico reports 3 top Jeb Bush fundraisers left his presidential campaign Friday, amid questions about the strength of his candidacy. Wow!
639672285469634560	positive	@RepMaryWolfe @Portmantbleau 1st order of business - replace all macs @ UIowa with IBM's fabulous 5155 portable PCs.
641512978689339392	positive	@RickyDragoni @SarahPalinUSA @realDonaldTrump @FoxNews Trump may have been born rich, but he multiplied his fathers money many times over
637658691651682304	negative	.@tedcruz comes out swinging at Planned Parenthood re videos. Says on 1st day in office he wld instruct DOJ to investigate @PPact.
640364470720552960	positive	@A10Jim @ninaland @WoodhullSFA And that's why SCOTUS has the last word on what laws states may enact and enforce. Hence "Supreme Court."
640874503262863360	positive	Star Wars sale at Games Republic, up to 75% off! May the savings be with you. https://t.co/zVmmnTc94R
641432970675425280	neutral	Serena has no mercy for her sister . 6-3 on the 3rd set and match #USOpen
639838463383216128	positive	TGIF tonight we will be close to the First Friday events on the Corner of Casino Center and Charleston The The... http://t.co/1E03rnZTtF
640340450818322432	positive	I may be the most sweaty I've ever been, but Batman got the crowd going. And that's what matters. #CrusaderVictory #takethatbobcats
635869948527648768	neutral	When I saw Tiger Woods shoot a 7 on the 11th hole yesterday I feel like...I play just like Woods!
641311414364307456	negative	While that may be Obama has gotten us into one hell of a mess and makes it worse daily with failed policies kumbaya https://t.co/3oz9UWTjiy
631624366174941185	neutral	One by one, may all states wake up to the evil that Monsanto is and may justice prevails! http://t.co/GO2TIdpUKZ
639218843798245378	neutral	Political observers believe Joe Biden may soon announce a decision about a possible presidential run. #Decision2016 http://t.co/nyZYSTY4dV
631865674701369344	neutral	@HarveyAraton I may be the only human being in America never watched Seinfeld once, ditto, Friends, all those sitcoms. Only TV for sports.
641336034672922625	positive	Woods Club! @CHSWoodsClub Come to room 175 after school next tuesday to make iPad Stands! http://t.co/U0aqa81PWW
641348664284176384	negative	i hope justin's concert thursday gets cancelled bc of the thunder storm thats supposed to happen
640154322978914305	positive	Oracle, memcached, Engage API all running in Docker. You may applaud now if you'd like.
639796582649565184	positive	TGIF! Less than a week til Bill Conger's lecture at 6pm on Sep 9. Make sure you come to #SoundsLike to see his work before u hear his talk!
639840067171786753	positive	If Rick Perry does not win the election, he has lost nothing as he is a strong family man, and a true Christian. https://t.co/jfo2HrUnv8
638757049808068608	positive	P2016: AFL-CIO Pres Dick Trumka to march with Joe Biden in Labor Day parade."People can read into that...what they want. He's a good friend"
634871374897643520	neutral	@senatorjohn You going to AC/DC tomorrow night? #RockOrBustWorldTour
641446328350863360	neutral	@WeeklyOptTrader be careful .. Google did break and hold on the upside the 50MA..  Will test that MA tomorrow.
634894726114770948	positive	kramer is the best character on Seinfeld. George close second, Newman 3rd.
625124903184773120	neutral	Girl thought she was sharing cool pics of dad + Kurt Cobain. Turns out they're pics of Nirvana's 1st show ever. RAD. https://t.co/9kOrulEppj
630768746748055552	positive	I want to play Rock Band 4 in anticipation of Jurassic World on Friday.
639954147991793665	neutral	@sarm0161 I know what you mean. People are always shocked when I say my favourite game was Arsenal at Villa Park in 88 in 2nd LC replay
639982680692625408	neutral	I wonder why Drake didn't release the 2nd verse on Madonna all at once. I think it's better than the first one.
641470451097686016	positive	We Will be recruiting for gears of war ultimate edition on the Xbox one on Friday at 7:30 PM for  chance to join team decay  reapers#
641522944657760256	neutral	@FoxNews @MarkSteynOnline @weshep11 ahhh so it's Hillary's 1st characteristic Steyn cited that must have attracted Bill
637358551292346368	neutral	@adam_wadey remind her she was dancing to AC/DC last Sat night...
641659630595244032	positive	From the #AppleEvent - New watch faces &amp; 3rd-party complications + Facebook messenger, GoPro, and Airstrip coming to Apple watch
624691572945362944	positive	Conor McGregor responds perfectly to everyone under the sun calling him out http://t.co/0KUyhlN7u3 http://t.co/qyNf8ZLnrq
641452711771111424	negative	Huckabee today. Trump tomorrow. Ted Cruz about to be upstaged twice in one week.
641612506100813824	positive	taylor swift radio for the next week and a half bc I am too pumped to see her in concert next Friday
638521578330959872	positive	Sting and dudley boyz in action tonight. One of the best monday night raws nbs
635166727651856384	positive	Zlatan is simply saving himself for the 2nd leg
638026477422800896	neutral	"Let's Get it On" is playing at IHop right now... it's 11:30 on a Sunday and everyone just left church. Wtf IHop...
641105704854663168	positive	"Yeah, you Taylor SWIFT him!" may be one of the best reality TV lines I've ever heard. #BachelorInParadise #AfterParadise
633026581338935296	positive	3 bottles of Prosecco later, we're sat here listening to Celine Dion, Fleetwood Mac, Bette Midler.   Not gonna lie. I'm loving it!
641619456645578752	positive	Due to the holiday, Monday's Xbox One at 1 has been moved to today! Tune in to http://t.co/lK8BLMPJ80 at 1 p.m. EDT.
636502545029046273	neutral	Back in the day, we used to put our Nokia 3310 batteries in the sun and they wud charge just fine! Today's phones are dumber than ever!
640613244361670656	negative	The Sun, for people lacking brain cells and David Cameron.   Pull the trigger http://t.co/Dm8VZnkhbk
624119953952739328	positive	@Ibra_official Your record of moving to a new country and winning the league is 2nd to none! Man Utd need ZLATAN and ZLATAN needs the EPL..
631851195825414148	positive	wow. August 21 release day. gimme that Galaxy Note 5.
641576365486030848	negative	I wonder does Trump know, make America great again was the Klan's 1st slogan? https://t.co/qrFMt4MbWV
635463103090696192	positive	Hello Tiger family. Do the #Tigertwirlchallenge and post a video of you doing the Tiger Woods twirl. Winner will be announced tomorrow night
639814785849249792	neutral	@FoxNewsLive  The Law of the land is religious freedom 1st Amendment protects RF not FRF. SCOTUS was wrong. Kate Smith is right
641572435096113152	neutral	Maybe @NBCNewYork did not get your memo? They DID mention in crawl that @SenBlumenthal CT will side with Obama ... https://t.co/8k1wuTxg0e
640594318298869760	neutral	Should add in October 27 - Read that folder on PC from the Sony leak with all the scripts &amp; production emails with a bottle of wine &amp; candle
633658499952676864	neutral	@mrpete1972 @MyTeamStorm UKIP was on media blackout for most chanels they didn't want people to know how well UKIP really did we came 2nd
636347012498243584	positive	Jurassic World is coming back to theaters this Friday.   I might need to see it again
640411153911287808	negative	There is a certain cult classic game, the 3rd in its series, that we have been waiting for in the US but Nintendo refuses to release it
639438669443502080	positive	This Friday! Start your Labor Day weekend with some Led Zeppelin, Aerosmith, Van Halen and AC/DC! LAVA Rock is... http://t.co/jobDSuOqti
639449952532451328	positive	16 useful features on Facebook, Google+, Twitter and LinkedIn you may have missed http://t.co/rM1fOZGH3i http://t.co/bDxE2ZTCcl
624145823350308864	neutral	Election calendar: we'll see whether Tsipras's policies have boosted extremist parties or the Left, as he claims. https://t.co/ba0R5aDiy1
641384379521069056	positive	@BlackPanthaaYT oh lol. also turn of the turn off timer on the xbox so it dont turn off. that may also help
633598022723760132	negative	If Cena ties Ric Flair's 16th World Titles, that will truly be a slap in the face of Flair. Ridiculous #RAW
641433564836290560	positive	Check out my ride in #CSRRacing for iOS! Try it for FREE! http://t.co/BvKgJ02yP8 now car http://t.co/PLHShHhLA0
641501294365159424	neutral	Unless Apple also announces they've acquired Nintendo, I've got no fucks to give about any console ambitions they may have
637754515295375360	positive	#Barca Did Florentino Perez make the schedule in La Liga? Barca's 1st 4 away games all against top 8 teams; RM plays Sevilla &amp; 3 creampuffs.
630113607913742336	positive	Anybody wanna see bullet for my Valentine with me this October??
637411189048262656	neutral	I'm finding my life and the dialogue around me are right out of a Seinfeld episode. Many of you may think this is fun, but it's unnerving.
638696228184715264	neutral	It will also be Live streamed at @livyourfame where viewer can directly Interact with IBM . #indianbizparty https://t.co/2ew46EJ1Gq
625991715447386112	positive	Zlatan and Wayne welcome to Chicago. Smile for the camera Wednesday night at Soldier Field. http://t.co/E2hcZ5UFAU
641070133176336385	negative	Think Bernie Sanders may be headed for an accident with gym equipment like the one that banged up Harry Reid? @BernieSanders #Hillary2016
640200670264496128	neutral	Football:  Mercyhurst 14, Bentley 7 (3:00 1st) TOUCHDOWN!  Bannerman runs it in from 5; Big play: Montalto-D. Mahoney for 46 yds to 10 #d2fb
636713827862736896	neutral	Ted Cruz pledges DOJ will open investigation of Planned Parenthood on 1st day in office http://t.co/xeKfsUfLxD
641636201288437762	positive	@DeeJ_BNG can an Xbox one user earn a year 1 PS4 exclusive weapon before the 15th?
641636406054526978	positive	Color take on the head doodles from #WonderWoman Wednesday. From a while back -- only have the iPhone photo though: http://t.co/PfiuWzo1sP
628968320851660800	negative	@bestdittyvideos ok so someone on Twitter said she was going to kill Harry at my concert on August 5th at MetLife. Her account got suspended
628776234869198848	negative	If it's not a "Larry-sized problem," then why did he pour so much money and resources into Google+?  https://t.co/9oFmyfPwCt
637320036248592384	negative	Planned Parenthood to give out free handguns with all abortions effective September 1st.
635966730515447808	positive	"Yes, I can live today, if you give me tomorrow, as long as you follow." Love me some Fleetwood Mac! #vinylrecords
639087527165497344	neutral	Rich Guys Can't Make Other Rich Guys Look Bad: It's the 1st Law Of Rich Guys or something.In the end even Sony... http://t.co/yNVaGavh1a
641071999222091776	neutral	I'm in #phuket next Tuesday and wanted to know if anywhere will show the champions league game of #mcfc vs Juventus?
639103218442764288	neutral	anyone else getting Matched 3rd party content on old Minecraft videos recently? when you play back the spot they claim theres no music?
641658304851279872	positive	@horitafan74 wants to get away. Hope and Rafe at the station about Serena's murder. Hope gets flowers, and it's from Aiden. 6th time!
629896390056001536	positive	I finally get to go see Jurassic World tomorrow at 4:00 I'm so excited I'll tell you guys how it went I'm so excited yaay
621354798126764032	negative	Is it me ... Or is the Amazon Prime Day ... Sucks . I have yet to find a great Better than Black Friday Deal! Damn I was excited too!
637692947538903040	neutral	Vermaelen starting for Barca 2nd time in a row. Didnt think he'd play that much for them.
622066414308954112	neutral	SMH Mayor in Washington St. Makes Racist Remarks about PBO &amp; 1st Lady Michelle Obama; Refuses to Resign http://t.co/sRmwlqiBYb via @dailykos
637084072330797056	positive	I just took a Coach Freeze clip out of the new @HeadtoHeadRadio intro, to make room for Ric Flair. I love my job. New intro debuts tomorrow!
641558735698153472	negative	Sometimes I just feel sorry for messi and cr7 that such immense talents may not add the world cup to their laurels....fuck!!!
639922848556052480	positive	UKIP are the only party offering sensible policies on immigration.  https://t.co/5qza8XTFo6   https://t.co/pgPoVNhOhg
641240062118756352	positive	December 8 begins the Pope's "year of mercy".
639833618794201088	positive	@OnePlus_IN , need 2 surprise mom wid OP2 on her b day which is on sept 15, send invite pls kunal_chowatia@yahoo.com ,she s using nokia 6203
640563582363664384	positive	That's a wrap for the weekend! Mika and Chris Brown finish in P6 (2nd in class) in the @AMOC_Racing Intermarque Championship
640988612121595904	positive	Matisyahu is performing at Venice beach on Saturday...might just have to buy a ticket :-)
639842757289373696	positive	Burritos with my homegirl Darcy for lunch, hangs with @Signalnoise and MC Nauss tonight, AC/DC tomorrow and a long weekend. #winning
631543249031819264	positive	@coleswindell @Welcome2Sandbar @deannakaytv  see you Sat at Metlife, would luv to meet ya it'd be a dream come true #letmeseeyagirl
633387125077970944	negative	#money Windows 10's Real Cost Is To Pirated Software And Games: Microsoft may be about ... http://t.co/Y7sCmhgUwp http://t.co/HrdENZhbxe
635390140010115072	neutral	My preview of the Western &amp; Southern Open final on Sunday between Djokovic and Federer for @BetfairExchange https://t.co/JFCldFYHXR
637851089660850176	positive	Edge of Tomorrow is my new favourite.  Tom Cruise , man you are so cute !
635369700298498048	neutral	23 Aug 00;30 #771NAS Rescue193 returned from Tresco, IoS lifted a casualty with minor injuries to RCH Treliske http://t.co/AN6WiE0iIs
641637064971128833	positive	We will be LIVE shortly with Apple's September 9th iPhone -- and more -- launch. Starts at 9am PST. http://t.co/0RQJA8F6OU via @CNET
633331622994034693	neutral	Defense gets its turn in Valentine's Day murder trial: A Philadelphia prosecutor closed his case Monday in the... http://t.co/Lfac8zOEWo
641305558281154560	negative	@slone people are no longer in the dark, SM has changed the political landscape forever! Hillary can't hide anymore http://t.co/ZKN62jA6nI
641655398836097024	positive	I'm so excited to see the new iPhone release, even though it may be following a trend xD
641664395236536321	neutral	May as well scribble out the 5 on the FIFA 15 disc and replace it with a 6. Basically identical bar Bale's hair &amp; Messi's tattoo. Shambles.
640261386417897473	negative	@microsoft ur company will give me my 500 pounds plus the cost of the laptop on Monday for what u did to my laptop!
639358639631953920	negative	David Cameron is an evil bastard, may karma catch up with him.
635619068234629121	neutral	Title for Title match, winner take all, will it be Seth Rollins or will John Cena become 16th time World Champ &amp; tie Ric Flair?! #SummerSlam
630771760762195968	neutral	@solemnoathbeer @TheBruery To paraphrase Seinfeld: are you going to double dip?  This pic (of wax cover) looks much different than 1st pic.
636489612819582977	neutral	You're going Novak end of the year, and Federer arrives https://t.co/VGegxOH4NY
641505557451571200	neutral	Paula &amp; Dave signing off. Lotte &amp; Kerry will be here to answer any electrical queries you may have.
636752961780056064	positive	Okay, so anyone going to come see Jurassic World with me in IMAX? https://t.co/M6EcCa5pIm
634814181334773760	positive	"In 2015 Forbes ranked Nestle as the 30th largest public company in the world, ahead of Google, BP, IBM, and... http://t.co/BubBB211lo
625451359437893632	positive	Surprise! Monsanto Says, "No Glyphosate in Breast Milk".: On July 23, WSU posted the news th... http://t.co/kcLdPb8zyH via @MarchingMoms
633869705967591424	negative	@people WHY?? Phil is as simple as that ridiculous state he's from. The boy may as well go have a little chat with rick perry!
638505622053457920	neutral	Instead of that, Sting has to suck up to Hunter. I realize it may be planting a seed for HHH/Rollins, but I hate dumb faces.
640653596141465600	negative	Just a reminder if you voted tory in may youre still a fucking selfish twat 4 months on
632309720209080320	neutral	@otra_oh Haha maybe that's what all the commotion was about at MetLife on August 5th
636880479631876096	negative	@Chinese_Surfer @CNNPolitics @OutFrontCNN 1st, Clinton is the worst debater. 2nd, have you ever heard Joe Biden open his mouth? Hes a clown!
639743879047024640	positive	Hey Nintendo, is the new Sept 25 3DS only a limited edition bundle in NA, or is that 3DS here to stay? Also, will EU faceplaces work on it?
637415649187270657	positive	Oh dear.. so many love confessions today! It may be my birthday, but it's not Valentine's Day. Hehe.. either way, thank you very much!
640148816683896833	positive	Hi @FANEXPOCANADA - I noticed in the Guide app that there's no mention of the Hannibal photo op on Sunday. Is it still running? Great job!
641469365360066561	negative	Ok guys for the 3rd time MESSI WAS OUT OF PLACE THAT WASNT SUPPOSE TO BE A GOAL
640575558313754625	positive	It filled my heart with pride to see the huge march in Oxford this afternoon. I hope David Cameron saw and heard. #RefugeesWelcome
635345443287789568	neutral	Tiger Woods shot a 3rd round 68 on Saturday to tie for 2nd at the Wyndham Championship after 54 holes. Woods trails Jason Gore by two shots.
640862032682721280	neutral	@alascanvs I think that evrything Erdogan says right now in public is calibrated towrds the Nov election.
631758201663295488	negative	Wouldn't surprise me if Michelle Obama was the brain child behind ISIS in the 1st place. @andyjonesKipper @Its_jihadist
641146360356544512	negative	@strunk_daddy For any info you would need to contact Sony. Apologies for any inconvenience this may have caused ^AI
630194700968939520	positive	Spending my Saturday night watching a Kurt Cobain documentary at a vintage theater because that screams, "hey you're a fun millennial"
641601014861287424	neutral	Watch Apple's September 9 iPhone and more launch on @Livestream: http://t.co/ShAfxOU3bC If you have a few hours to kill.
641616075864584192	neutral	Peter Dinklage talks Game of Thrones season six, and how he let his hair down ... - Herald Sun http://t.co/CYWBrueUM9
640452337081917440	negative	@SniffJenkum SCOTUS has no authority to make law. Only Congress may legislate. #SeparationOfPowers #AbuseOfPower
641149471951355904	positive	@Wirlander  Sun, sea, Greek yoghurt, giros pita, tzatziki, even a female bartender. My day would be perfect!   ps. could do without Hillary
640302588617981952	positive	@AbiWilks Sting may give you some ideas. https://t.co/Vs72Ps9MfV
631283189349093376	positive	All I see is the Seinfeld logo.  https://t.co/vtIOqt0oVV
631677442571173888	neutral	Galaxy Note 5 and Galaxy S6 edge+ certified in Malaysia ahead of it's official launch  http://t.co/Z3UHZhfFn4 http://t.co/TAYeKlyRzd
638848188548452353	positive	@THE_RAJ14 he should come out in press now. And may be sign for Barca or City. :D
637722964432146432	neutral	We held talks with PSG on Thursday for Zlatan name now confirmed to me but this is two days old news
635506998503604224	neutral	We're about to get a Sunday round of golf with Tiger Woods actually in contention. Wearing red of course. #flashbacks
640758962023960576	positive	LAS VEGAS -- Conor McGregor was in rare form Friday during the Go Big press conference. The brash Irishman took... http://t.co/e4NJ9PWnV4
631697205653544960	positive	Roddy Pipers funeral was held Tuesday. Some of the most notable names that attended included Ric Flair, Triple H,... http://t.co/NKY3abaMIW
641388155275362304	positive	PS4 Firmware 3.0 http://t.co/snhEXLgDaH As some of you may know, Sony is releasing the 3.0 update for the PS4 sometime in the near
639878228765712384	positive	This is the first time in four years I can actually say TGIF bc I finally don't have Saturday classes anymore #ThanksKUA
641651311746744320	positive	Did you know you can split the keyboard on your iPad? I didn't. Here are some Ninja tricks for the iPad you may... http://t.co/RpzAoPo5vR
633774775542902785	positive	Good for the Des Moines Register and good for Rick Perry.  He will make you all proud. https://t.co/OgBoS2KJvh
630483104977788928	positive	Get back on the 16th, and have 25 days or so until move-in day at Northwestern, which I hope is enough time to binge watch Game of Thrones
641588526870429696	neutral	[#Latestnews] Funes Mori could make Everton debut against Chelsea - Martinez: Sept 9 (Reuters) - Ramiro Funes ... http://t.co/0PW2NBGMTr
639818613474525184	neutral	Thx for following us @BowlerDerek - how many cuppa's do you have every day? (I'm on my 7th...) TGIF
627254658646568960	positive	My 1st live event Intercontinental Champion "Rowdy"Roddy Piper tagged with Hogan against Sid Justice &amp; Ric Flair. #RIPRoddyPiper
637894189594845184	negative	Especially the one's who work for Tory donors &amp; circumnavigate agency rules heaping misery on our unemployed.  https://t.co/ouNovtp6Oh
640971194188058624	neutral	When I do auto time on my iPod it thinks it January 24 1971
638391777955840000	negative	@eattherudecast I think it's Hannibal and Clarice on the run together, which I loathed, but Bryan's talk of an "inversion" may make it work
641408178207395840	positive	ICYMI the AFHS Labor Day Sale has been EXTENDED, but don't wait it absolutely ends MONDAY! #ThisIsHome http://t.co/L3Qu2Tfkkm
641514019304697856	positive	New wish list on Amazon.  Hoping to get on @chaturbate tomorrow during the day ;) http://t.co/1PJi1AeCfY
630204548095864832	neutral	The super PAC backing Gov. Bobby Jindal, who was relegated to the second-tier debate panel on Thursday in Cleveland, will broadcast an ad
638495766294622208	neutral	@cafecrema69 Inter may have a chance this season with Juventus sucking the big one so far!
641258964697546754	positive	Carly Fiorina may make some inroads toward some Dem support if she  support some Dems initiatives including admitting Obama did some good!!!
637496801537339392	positive	Thursday I'm going to sing at Venice beach hope I cop some cash #prayforang #mixtapecominsoon
631255429222432768	neutral	UBS: Interest in Apple Watch 'Tepid' - It sounds like Apple Watch is hot, but interest in the smartwatch may actua... http://t.co/vtGLpkHLld
634348208630693892	positive	LIMITED AVAILABILITY! REGISTER TODAY!! "Minecraft may have started out as just a game, but it has become much more... http://t.co/dUAN5oK1F8
641378313903050752	positive	Well done @mrdrk99. And great job with Justin winning the 18s doubles. https://t.co/nK9nkfH03u
639633072409956352	positive	Also @unwoman gets into town tmrw! Sunday + Monday I'm going up to Hannibal to see her (and various other friends) at the steampunk expo.
640679557146656768	neutral	Anyone heading to the Northern Territory Fashion Week Garden Party at Kerry's this 27th of September - don't... http://t.co/QHy7W9Jejg
628828432554684416	neutral	Free Music on the Bandstand at DLWP this Sat. The Equatorial Group. 'Sounding like Crazy Horse colliding with Fleetwood Mac on a dusty road'
633858187326656512	positive	@EstherKuKu Venice Beach calling you,so is Seattle.first is new home,2nd is gr8 tour stop
634585411541667841	positive	Whatever you looking out for, have a great Friday....  Fleetwood Mac - Big Love  https://t.co/HtPwO5fN8L  #btc #bitcoin
636276311560859648	neutral	If you're not already signed up to test my iOS game, nows your chance! https://t.co/eZhIU6EDpQ
640213735504748544	neutral	Holy heat wave,  Batman! That was a scorcher today!  Be sure to rehydrate tonight! See you tomorrow at 8am for Summer Sunset Blast cleanup!
640844152532418560	positive	[Feast Makati Salcedo meets in AIM Conference Center this Tuesday!]   Join us for the brand new series "TGIF:... http://t.co/B0LDKMfBV3
620146279037968385	positive	Following his 2nd round knock-out last night, we make Conor McGregor 4/7 to defeat Jose Aldo...http://t.co/1qZWXTAJ3Y http://t.co/dwbaYfyENM
634560302034518016	positive	This guy needs an editor, lol. He still thinks Valentine manages the Mets. He has not in about 10 yrs @RantSports http://t.co/UMD4RWQYI0
626144618866966528	positive	David Beckham may have just passed Taylor Swift on the good deeds list... check this out! http://t.co/1jk3WrKPY8
638497359081533440	neutral	a Lexus in Oct '10 works for allege undercover FBI Agent 12 midnight note my neighbor across the street from my home on Kenbrook have Lexus
639118925922443264	positive	"Nashville, Hannibal, &amp; Empire, I may've named you after TV that was popular at the time of your conception, but you are still my triplets!"
634506550145626113	neutral	The Great New York State Fair starts on August 27 and opens with concerts by Everclear, Eric Church and Rick... http://t.co/L7PvL8TDEt
626158553041141760	negative	What makes the 3rd bailout different is that, after Tsipras, there will be no one left inside Greece to credibly manage the memorandum
641351292338618368	positive	Castle crashers remastered on xbox one is free if you have the original on xbox 360 till 20th Sept. Releases today. #castleCrashers #XboxOne
641434130727706624	positive	OK, last chance for the #Nats. It's Werth, Rendon, Harper vs. Familia in 9th, down 8-7.
641444044187504640	positive	@WoganHeidi the 5th quarter on Netflix is so good and sad, you should watch it if you haven't already!
